Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
0.435243375,0,0,0,1,1
0.435846625,0,1,0,1,1
0.436147125,0,0,0,1,1
0.436750375,0,1,0,1,1
0.437050875,0,0,0,1,1
0.437654125,0,1,0,1,1
0.437954625,0,0,0,1,1
0.438557875,0,1,0,1,1
0.438858375,0,0,0,1,1
0.439461375,1,0,0,1,1
0.445399375,0,0,0,1,1
0.446000625,0,1,0,1,1
0.446301125,0,0,0,1,1
0.446904375,0,1,0,1,1
0.447204875,0,0,0,1,1
0.447507625,0,0,1,1,1
0.447808250,0,1,1,1,1
0.448108875,0,0,1,1,1
0.448712000,0,1,1,1,1
0.449012500,0,0,1,1,1
0.449615625,0,1,1,1,1
0.449916250,0,0,1,1,1
0.450519375,0,1,1,1,1
0.450820000,0,0,1,1,1
0.451423125,0,1,1,1,1
0.451723750,0,0,1,1,1
0.452324875,0,1,1,1,1
0.452627500,0,0,1,1,1
0.452928500,0,0,0,1,1
0.453229125,0,1,0,1,1
0.453531750,0,0,0,1,1
0.454132875,0,1,0,1,1
0.454435500,0,0,0,1,1
0.455036625,0,1,0,1,1
0.455337125,0,0,0,1,1
0.455940375,0,1,0,1,1
0.456240875,0,0,0,1,1
0.456844000,0,1,0,1,1
0.457144625,0,0,0,1,1
0.457747750,0,1,0,1,1
0.458048375,0,0,0,1,1
0.458651500,0,1,0,1,1
0.458952125,0,0,0,1,1
0.459555250,0,1,0,1,1
0.459855875,0,0,0,1,1
0.460458875,1,0,0,1,1
0.466396875,0,0,0,1,1
0.466998125,0,1,0,1,1
0.467298625,0,0,0,1,1
0.467901750,0,1,0,1,1
0.468202375,0,0,0,1,1
0.468505000,0,0,1,1,1
0.468805625,0,1,1,1,1
0.469106250,0,0,1,1,1
0.469709375,0,1,1,1,1
0.470010000,0,0,1,1,1
0.470613125,0,1,1,1,1
0.470913750,0,0,1,1,1
0.471516875,0,1,1,1,1
0.471817500,0,0,1,1,1
0.472420625,0,1,1,1,1
0.472721250,0,0,1,1,1
0.473322250,0,1,1,1,1
0.473625000,0,0,1,1,1
0.473926000,0,0,0,1,1
0.474226625,0,1,0,1,1
0.474529125,0,0,0,1,1
0.475130250,0,1,0,1,1
0.475432875,0,0,0,1,1
0.476034000,0,1,0,1,1
0.476334625,0,0,0,1,1
0.476937750,0,1,0,1,1
0.477238375,0,0,0,1,1
0.477841500,0,1,0,1,1
0.478142125,0,0,0,1,1
0.478745250,0,1,0,1,1
0.479045750,0,0,0,1,1
0.479649000,0,1,0,1,1
0.479949500,0,0,0,1,1
0.480552750,0,1,0,1,1
0.480853250,0,0,0,1,1
0.481456250,1,0,0,1,1
0.487394250,0,0,0,1,1
0.487995500,0,1,0,1,1
0.488296125,0,0,0,1,1
0.488899250,0,1,0,1,1
0.489199750,0,0,0,1,1
0.489502500,0,0,1,1,1
0.489803125,0,1,1,1,1
0.490103750,0,0,1,1,1
0.490706875,0,1,1,1,1
0.491007500,0,0,1,1,1
0.491610625,0,1,1,1,1
0.491911125,0,0,1,1,1
0.492514250,0,1,1,1,1
0.492814875,0,0,1,1,1
0.493418000,0,1,1,1,1
0.493718625,0,0,1,1,1
0.494319750,0,1,1,1,1
0.494622375,0,0,1,1,1
0.494923500,0,0,0,1,1
0.495224000,0,1,0,1,1
0.495526625,0,0,0,1,1
0.496127750,0,1,0,1,1
0.496430375,0,0,0,1,1
0.497031500,0,1,0,1,1
0.497332000,0,0,0,1,1
0.497935250,0,1,0,1,1
0.498235750,0,0,0,1,1
0.498839000,0,1,0,1,1
0.499139500,0,0,0,1,1
0.499742750,0,1,0,1,1
