Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4
2.423970750,0,0,0,1,1
2.423974375,1,1,1,1,1
2.424272250,1,0,0,1,1
2.424272375,1,1,0,1,1
2.424272625,1,1,1,1,1
2.424272875,1,1,1,0,1
2.424573500,1,0,1,0,1
2.424875500,1,1,1,1,1
2.425478875,1,1,1,0,1
2.425779500,1,0,1,0,1
2.426081375,1,1,1,1,1
2.501849375,0,1,1,1,1
2.501849500,1,1,1,1,1
2.504151375,1,0,1,1,1
2.504452500,1,1,1,1,1
2.504452750,1,1,0,1,1
2.504753625,1,0,0,1,1
2.505055500,1,1,1,1,1
2.505056375,0,1,1,1,1
2.505357500,0,0,1,1,1
2.505658625,0,1,1,1,1
2.505658875,0,1,0,1,1
2.505960625,0,0,0,1,1
2.505964250,1,1,0,1,1
2.505964375,1,1,1,1,1
2.506262250,1,0,0,1,1
2.506262375,1,1,0,1,1
2.506262625,1,1,1,1,1
2.506262750,1,1,1,0,1
2.506563500,1,0,1,0,1
2.506865500,1,1,1,1,1
2.507479625,1,1,1,0,1
2.507780250,1,0,1,0,1
2.508082375,1,1,1,1,1
2.583839500,0,1,1,1,1
2.583839625,1,1,1,1,1
2.586141500,1,0,1,1,1
2.586442625,1,1,1,1,1
2.586442875,1,1,0,1,1
2.586743750,1,0,0,1,1
2.587045625,1,1,1,1,1
2.587046625,0,1,1,1,1
2.587358250,0,0,1,1,1
2.587659375,0,1,1,1,1
2.587659500,0,1,0,1,1
2.587961625,0,0,0,1,1
2.587966000,1,1,0,1,1
2.587966125,1,1,1,1,1
2.588263250,1,0,0,1,1
2.588263375,1,1,0,1,1
2.588263625,1,1,1,1,1
2.588263750,1,1,1,0,1
2.588564500,1,0,1,0,1
2.588866375,1,1,1,1,1
2.589469750,1,1,1,0,1
2.589770500,1,0,1,0,1
2.590072375,1,1,1,1,1
2.665829625,0,1,1,1,1
2.665829750,1,1,1,1,1
2.668132000,1,0,1,1,1
2.668433000,1,1,1,1,1
2.668433250,1,1,0,1,1
2.668734125,1,0,0,1,1
2.669036000,1,1,1,1,1
2.669037000,0,1,1,1,1
2.669338000,0,0,1,1,1
2.669639125,0,1,1,1,1
2.669639250,0,1,0,1,1
2.669941250,0,0,0,1,1
2.669945125,0,1,0,1,1
2.669945250,1,1,1,1,1
2.670242750,1,0,0,1,1
2.670243000,1,1,0,1,1
2.670243125,1,1,1,1,1
2.670243375,1,1,1,0,1
2.670544000,1,0,1,0,1
2.670846000,1,1,1,1,1
2.671449500,1,1,1,0,1
2.671750125,1,0,1,0,1
2.672052000,1,1,1,1,1
2.747819875,0,1,1,1,1
2.747820125,1,1,1,1,1
2.750121750,1,0,1,1,1
2.750422750,1,1,1,1,1
2.750422875,1,1,0,1,1
2.750723875,1,0,0,1,1
2.751025875,1,1,1,1,1
2.751026750,0,1,1,1,1
2.751327875,0,0,1,1,1
2.751629000,0,1,1,1,1
2.751629250,0,1,0,1,1
2.751931000,0,0,0,1,1
2.751934000,0,1,0,1,1
2.751934625,1,1,0,1,1
2.751934750,1,1,1,1,1
2.752232625,1,0,0,1,1
2.752232750,1,1,0,1,1
2.752233000,1,1,1,1,1
2.752233125,1,1,1,0,1
2.752533875,1,0,1,0,1
2.752835875,1,1,1,1,1
2.753439250,1,1,1,0,1
2.753739875,1,0,1,0,1
2.754041875,1,1,1,1,1
2.829809750,0,1,1,1,1
2.829810000,1,1,1,1,1
2.832111750,1,0,1,1,1
2.832412750,1,1,1,1,1
2.832413000,1,1,0,1,1
2.832713875,1,0,0,1,1
2.833016000,1,1,1,1,1
2.833016875,0,1,1,1,1
2.833317875,0,0,1,1,1
2.833619000,0,1,1,1,1
2.833619250,0,1,0,1,1
2.833921125,0,0,0,1,1
2.833926750,0,1,0,1,1
2.833927000,1,1,0,1,1
2.833927125,1,1,1,1,1
2.834222625,1,0,0,1,1
2.834222875,1,1,0,1,1
2.834223000,1,1,1,1,1
2.834223250,1,1,1,0,1
2.834524000,1,0,1,0,1
2.834825875,1,1,1,1,1
2.835429375,1,1,1,0,1
2.835729875,1,0,1,0,1
2.836031750,1,1,1,1,1
2.911799750,0,1,1,1,1
2.911800000,1,1,1,1,1
2.914101875,1,0,1,1,1
2.914403000,1,1,1,1,1
2.914403250,1,1,0,1,1
2.914704125,1,0,0,1,1
2.915006000,1,1,1,1,1
2.915006875,0,1,1,1,1
2.915308000,0,0,1,1,1
2.915609125,0,1,1,1,1
2.915609250,0,1,0,1,1
2.915911125,0,0,0,1,1
2.915915125,1,1,0,1,1
2.915915250,1,1,1,1,1
2.916212625,1,0,0,1,1
2.916212875,1,1,0,1,1
2.916213000,1,1,1,1,1
2.916213250,1,1,1,0,1
2.916514000,1,0,1,0,1
2.916815875,1,1,1,1,1
2.917419250,1,1,1,0,1
2.917720000,1,0,1,0,1
2.918021875,1,1,1,1,1
2.993790000,0,1,1,1,1
2.993790125,1,1,1,1,1
2.995790375,1,1,1,0,1
2.995790500,1,1,1,1,1
2.996092000,1,0,1,1,1
2.996393000,1,1,1,1,1
2.996393250,1,1,0,1,1
2.996694125,1,0,0,1,1
2.996996250,1,1,1,1,1
2.996997000,0,1,1,1,1
2.997298250,0,0,1,1,1
2.997599250,0,1,1,1,1
2.997599500,0,1,0,1,1
2.997901375,0,0,0,1,1
2.997905625,1,1,0,1,1
2.997905750,1,1,1,1,1
2.998203000,1,0,0,1,1
2.998203250,1,1,0,1,1
2.998203375,1,1,1,1,1
2.998203625,1,1,1,0,1
2.998504375,1,0,1,0,1
2.998806250,1,1,1,1,1
2.999409750,1,1,1,0,1
2.999710375,1,0,1,0,1
3.000012250,1,1,1,1,1
3.075780125,0,1,1,1,1
3.075780250,1,1,1,1,1
3.078082000,1,0,1,1,1
3.078383125,1,1,1,1,1
3.078383375,1,1,0,1,1
3.078684250,1,0,0,1,1
3.078986125,1,1,1,1,1
3.078987125,0,1,1,1,1
3.079288125,0,0,1,1,1
3.079589250,0,1,1,1,1
3.079589500,0,1,0,1,1
3.079891250,0,0,0,1,1
3.079895875,1,1,1,1,1
3.080192875,1,0,0,1,1
3.080193000,1,1,0,1,1
3.080193250,1,1,1,1,1
3.080193375,1,1,1,0,1
3.080494125,1,0,1,0,1
3.080796000,1,1,1,1,1
3.081399500,1,1,1,0,1
3.081700125,1,0,1,0,1
3.082002000,1,1,1,1,1
3.157770000,0,1,1,1,1
3.157770250,1,1,1,1,1
3.160072125,1,0,1,1,1
3.160373125,1,1,1,1,1
3.160373375,1,1,0,1,1
3.160674250,1,0,0,1,1
3.160976250,1,1,1,1,1
3.160977125,0,1,1,1,1
3.161278250,0,0,1,1,1
3.161579250,0,1,1,1,1
3.161579500,0,1,0,1,1
3.161881375,0,0,0,1,1
3.161884250,0,1,0,1,1
3.161885750,1,1,0,1,1
3.161885875,1,1,1,1,1
3.162182875,1,0,0,1,1
3.162183125,1,1,0,1,1
3.162183250,1,1,1,1,1
3.162183500,1,1,1,0,1
3.162484250,1,0,1,0,1
3.162786125,1,1,1,1,1
3.163389625,1,1,1,0,1
3.163690125,1,0,1,0,1
3.163992125,1,1,1,1,1
3.239760250,0,1,1,1,1
3.239760375,1,1,1,1,1
3.239760500,0,0,1,1,1
3.239760625,1,1,1,1,1
3.242062125,1,0,1,1,1
3.242363250,1,1,1,1,1
3.242363500,1,1,0,1,1
3.242664375,1,0,0,1,1
3.242966250,1,1,1,1,1
3.242967250,0,1,1,1,1
3.243268250,0,0,1,1,1
3.243569375,0,1,1,1,1
3.243569625,0,1,0,1,1
3.243871375,0,0,0,1,1
3.243874750,1,1,1,1,1
3.244173000,1,0,0,1,1
3.244173125,1,1,0,1,1
3.244173375,1,1,1,1,1
3.244173500,1,1,1,0,1
3.244474250,1,0,1,0,1
3.244776125,1,1,1,1,1
3.245379750,1,1,1,0,1
3.245680250,1,0,1,0,1
3.245982125,1,1,1,1,1
3.321750250,0,1,1,1,1
3.321750625,1,1,1,1,1
3.324052250,1,0,1,1,1
3.324353375,1,1,1,1,1
3.324353625,1,1,0,1,1
3.324654500,1,0,0,1,1
3.324956375,1,1,1,1,1
3.324957375,0,1,1,1,1
3.325258375,0,0,1,1,1
3.325559500,0,1,1,1,1
3.325559750,0,1,0,1,1
3.325861500,0,0,0,1,1
3.325864750,0,1,0,1,1
3.325864875,1,1,1,1,1
3.326163125,1,0,0,1,1
3.326163250,1,1,0,1,1
3.326163500,1,1,1,1,1
3.326163625,1,1,1,0,1
3.326464375,1,0,1,0,1
3.326766375,1,1,1,1,1
3.327380750,1,1,1,0,1
3.327681375,1,0,1,0,1
3.327983250,1,1,1,1,1
3.403740375,0,1,1,1,1
3.403740625,1,1,1,1,1
3.406042375,1,0,1,1,1
3.406343500,1,1,1,1,1
3.406343625,1,1,0,1,1
3.406644500,1,0,0,1,1
3.406946500,1,1,1,1,1
3.406947375,0,1,1,1,1
3.407259125,0,0,1,1,1
3.407560250,0,1,1,1,1
3.407560500,0,1,0,1,1
3.407862500,0,0,0,1,1
3.407863375,0,1,0,1,1
3.407863625,0,0,0,1,1
3.407866000,1,1,1,1,1
3.408164125,1,0,0,1,1
3.408164375,1,1,0,1,1
3.408164500,1,1,1,1,1
3.408164750,1,1,1,0,1
3.408465500,1,0,1,0,1
3.408767250,1,1,1,1,1
3.409370875,1,1,1,0,1
3.409671375,1,0,1,0,1
3.409973250,1,1,1,1,1
3.485730500,0,1,1,1,1
3.485730625,1,1,1,1,1
3.488032750,1,0,1,1,1
3.488333875,1,1,1,1,1
3.488334000,1,1,0,1,1
3.488634875,1,0,0,1,1
3.488936875,1,1,1,1,1
3.488937750,0,1,1,1,1
3.489238875,0,0,1,1,1
3.489539875,0,1,1,1,1
3.489540125,0,1,0,1,1
3.489842000,0,0,0,1,1
3.489845375,1,1,0,1,1
3.489845750,1,1,1,1,1
3.490143625,1,0,0,1,1
3.490143750,1,1,0,1,1
3.490144000,1,1,1,1,1
3.490144125,1,1,1,0,1
3.490444875,1,0,1,0,1
3.490746750,1,1,1,1,1
3.491350250,1,1,1,0,1
3.491650875,1,0,1,0,1
3.491952750,1,1,1,1,1
3.567720750,0,1,1,1,1
