"host_time_s","stage","timestamp_us","sequence","raw_temperature","raw_accel_x","raw_accel_y","raw_accel_z","raw_gyro_x","raw_gyro_y","raw_gyro_z","temperature_c","accel_x_g","accel_y_g","accel_z_g","gyro_x_dps","gyro_y_dps","gyro_z_dps","roll_deg","pitch_deg","yaw_deg","roll_acc_deg","pitch_acc_deg","roll_gyro_deg","pitch_gyro_deg","roll_residual_deg","pitch_residual_deg","accel_norm_g","accel_residual_deg","dt_ms","gyro_bias_ready","imu_data_ready_count","imu_poll_ready_count"
"0.8410589","baseline","1051011777","1039430","400","32","8149","-127","-17","-10","4","28.125","0.01459363","-0.002032299","0.9927644","-0.008907186","-0.008055877","-0.04102725","0.3418452","1.931919","36.30932","-0.1172907","0.8421854","0.2859417","2.788021","-0.426973","-1.95161","0.9936917","1.997771","1.008","1","1039431","0"
"0.8457334","baseline","1051015810","1039434","400","-27","8154","-131","-8","-8","2","28.125","0.01415927","-0.0005165082","0.9947173","0.006810453","-0.09084171","0.007798661","0.3417922","1.931652","36.30925","-0.02057177","0.8534353","0.2858875","2.787745","-0.3064592","-1.934309","0.9948277","1.958436","1.009","1","1039435","0"
"0.8502242","baseline","1051020852","1039439","408","-27","8178","-72","-11","-8","3","28.1875","0.01391337","0.0002086751","0.9956669","-0.01901429","-0.0744956","-0.03387257","0.3417807","1.931341","36.30914","0.02680916","0.7848487","0.2858865","2.787346","-0.2590774","-2.002497","0.995983","2.019187","1.009","1","1039440","0"
"0.8725925","baseline","1051043030","1039461","396","0","8160","-108","-10","-4","4","28.09375","0.01339125","0.0002376518","0.9955089","-0.04833918","-0.06820966","0.06097891","0.3423134","1.930757","36.30943","-0.005207157","0.811372","0.2864087","2.786849","-0.2916158","-1.975477","0.9952949","1.996885","1.008","1","1039462","0"
"0.8776131","baseline","1051048072","1039466","388","48","8134","-107","-15","-8","2","28.03125","0.01447216","-0.001452111","0.9934802","-0.03469735","0.06865532","-0.02344187","0.3425163","1.930971","36.3094","-0.126312","0.8385593","0.2866335","2.787073","-0.4129455","-1.948513","0.9934227","1.99179","1.008","1","1039467","0"
"0.8823192","baseline","1051052105","1039471","388","17","8124","-118","-12","-13","3","28.03125","0.01515721","-0.002076944","0.9916964","-0.01354139","0.02110114","-0.03991044","0.3425465","1.931062","36.30955","-0.1199964","0.8756456","0.2866418","2.787155","-0.4066381","-1.911509","0.9918144","1.942996","1.009","1","1039472","0"
"0.9042605","baseline","1051075298","1039493","394","37","8155","-132","-15","-7","2","28.07813","0.0151331","-0.00284768","0.9927016","0.0186929","-0.03056994","0.03848115","0.342614","1.930364","36.30945","-0.1605062","0.8626254","0.2866924","2.78647","-0.4471986","-1.923844","0.9936465","1.975136","1.008","1","1039494","0"
"0.909882","baseline","1051080340","1039498","384","-10","8160","-130","-13","-9","3","28","0.01453224","-0.0001431682","0.995187","0.00399573","-0.03397685","0.02490371","0.342531","1.930267","36.3096","-0.01362354","0.8443763","0.286649","2.78634","-0.3002726","-1.941964","0.9952646","1.965041","1.008","1","1039499","0"
"0.9146722","baseline","1051085382","1039503","406","4","8158","-131","-14","-7","5","28.17188","0.0134787","0.0001313361","0.9958128","-0.02732645","0.01799646","0.01517959","0.3425913","1.930276","36.30959","0.007556643","0.7754723","0.2866866","2.786394","-0.2971093","-1.958532","0.995303","1.980939","1.007","1","1039504","0"
"0.9193028","baseline","1051089415","1039507","396","30","8135","-104","-13","-9","2","28.03125","0.01434454","-0.001803418","0.9935409","-0.007825769","0.01580683","-0.01109388","0.3427581","1.930423","36.30967","-0.1039999","0.8271657","0.2868535","2.786516","-0.3908533","-1.95935","0.9936461","1.997954","1.008","1","1039509","0"
"0.950526","baseline","1051121682","1039539","398","-10","8155","-121","-6","-9","-1","28.10938","0.01521922","-0.001379095","0.9945962","0.04485419","-0.01946259","-0.01838021","0.3430973","1.931813","36.31005","-0.07944557","0.8766658","0.2871465","2.787916","-0.3528827","-1.898541","0.9946252","1.931058","1.008","1","1039540","0"
"0.9560933","baseline","1051126722","1039544","394","12","8171","-100","-2","-7","-1","28.07813","0.01378463","-0.0006368847","0.99571","0.07508253","-0.2018383","-0.04298786","0.3428095","1.931586","36.30982","-0.05535957","0.8101637","0.2868184","2.787453","-0.342178","-1.97729","0.9955417","2.006679","1.008","1","1039545","0"
"0.9608858","baseline","1051130754","1039549","388","42","8144","-82","-15","-6","1","28.03125","0.01375277","-0.002136503","0.9934435","0.03546786","-0.04483818","0.0430578","0.3424912","1.930891","36.30994","-0.1232203","0.7931234","0.2865865","2.786984","-0.4098068","-1.993861","0.9935411","2.03554","1.008","1","1039550","0"
"0.9654172","baseline","1051135796","1039553","402","11","8103","-121","-15","-10","3","28.14063","0.01433634","-0.002892331","0.9922995","-0.006606472","0.03403028","-0.01795959","0.3424124","1.931017","36.30993","-0.1517252","0.8285083","0.2865077","2.787109","-0.4382329","-1.958601","0.9922147","2.007029","1.009","1","1039554","0"
"0.9700553","baseline","1051140838","1039558","392","-24","8161","-95","-3","-10","1","28.0625","0.01376922","-0.001599907","0.9937435","-0.02412418","-0.1355151","-0.03910147","0.3424949","1.93078","36.3098","-0.09224496","0.7938336","0.2865902","2.786873","-0.3788352","-1.99304","0.9941538","2.024019","1.009","1","1039559","0"
"0.9972352","baseline","1051168061","1039585","404","0","8165","-72","-16","-8","1","28.15625","0.01322262","-0.000355284","0.9956402","-0.0002111401","0.06300227","0.01198482","0.3417225","1.929133","36.30887","-0.02834251","0.7649323","0.2858043","2.78528","-0.3141468","-2.020348","0.9957816","2.044626","1.008","1","1039586","0"
"1.0024995","baseline","1051173103","1039590","404","15","8138","-90","-18","-11","2","28.1875","0.01308565","-0.001715258","0.9940949","-0.005000887","0.09409678","-0.01649172","0.3416889","1.929487","36.30912","-0.09886076","0.7541618","0.2857842","2.78558","-0.384645","-2.031418","0.9941825","2.067513","1.008","1","1039592","0"
"1.0077111","baseline","1051178145","1039595","408","4","8094","-120","-8","-10","3","28.1875","0.01377275","-0.002262799","0.9921795","-0.01076275","-0.004856654","-0.02890408","0.3416821","1.929801","36.30907","-0.1211616","0.7990679","0.2857774","2.785831","-0.406939","-1.986763","0.991989","2.028011","1.008","1","1039596","0"
"1.0122954","baseline","1051183187","1039600","408","-34","8160","-90","-14","-7","2","28.1875","0.01308627","-0.0006017734","0.9943264","0.02087771","-0.02483498","-0.02123817","0.3415521","1.929525","36.30887","-0.03467581","0.7540225","0.2856474","2.785618","-0.3203232","-2.031595","0.9944996","2.04955","1.008","1","1039601","0"
"1.0429687","baseline","1051213438","1039630","404","17","8109","-129","-13","-16","1","28.17188","0.01414852","-0.001289575","0.993373","-0.004229991","0.02209101","-0.08267131","0.3411944","1.929678","36.30825","-0.07438007","0.8160024","0.2852897","2.785771","-0.3596697","-1.969769","0.9934745","2.002336","1.008","1","1039632","0"
"1.0494693","baseline","1051219488","1039636","402","14","8106","-133","-17","-9","3","28.15625","0.01447576","-0.003057122","0.992273","-0.007866332","0.06807963","-4.843948E-05","0.3411493","1.929789","36.30821","-0.1765236","0.8357952","0.2852446","2.785882","-0.4617682","-1.950087","0.9923832","2.004013","1.009","1","1039637","0"
"1.054325","baseline","1051224530","1039641","400","-17","8168","-86","-16","-12","4","28.125","0.0138416","-0.002145656","0.9942105","-0.04713641","0.07901534","-0.03642436","0.3412957","1.930403","36.30816","-0.0761225","0.792465","0.285391","2.786496","-0.3615135","-1.994031","0.994644","2.026537","1.009","1","1039642","0"
"1.0589919","baseline","1051229572","1039646","388","-8","8164","-96","-11","-12","1","28.03125","0.0144259","-1.451098E-05","0.995066","0.01001865","-0.04946199","-0.02686207","0.3412842","1.930313","36.30819","0.01489693","0.7943588","0.2853658","2.786366","-0.2704689","-1.992008","0.9956152","2.010286","1.009","1","1039647","0"
"1.0638303","baseline","1051234614","1039651","392","24","8115","-143","-14","-9","4","28.0625","0.01486147","-0.0007959179","0.9945206","-0.06234246","0.04711046","0.04068292","0.3414263","1.930416","36.30839","-0.04585398","0.8561267","0.2855216","2.786509","-0.3313756","-1.919653","0.9941489","1.951466","1.009","1","1039652","0"
"1.0886476","baseline","1051259822","1039676","398","50","8144","-114","-8","-8","2","28.10938","0.01338602","-0.002449333","0.9942709","0.0247209","-0.07173887","0.0002324376","0.3406183","1.930694","36.30896","-0.1411448","0.7713331","0.2847137","2.786787","-0.4258584","-2.002155","0.9936301","2.04741","1.008","1","1039677","0"
"1.0937988","baseline","1051263855","1039680","408","35","8154","-128","-11","-11","1","28.1875","0.01417697","-0.002446978","0.9929728","0.04338999","-0.04031882","-0.03595827","0.3404193","1.930438","36.309","-0.1555418","0.8272141","0.2845146","2.786531","-0.4400564","-1.959317","0.9938654","2.008127","1.009","1","1039681","0"
"1.0981892","baseline","1051268896","1039685","400","-25","8150","-136","-12","-8","0","28.125","0.01392801","-0.000279635","0.9949788","0.01728497","0.001315374","-0.01980772","0.3403745","1.930501","36.30884","-0.01610276","0.8019911","0.2844698","2.786594","-0.3005725","-1.984603","0.9951035","1.986041","1.008","1","1039686","0"
"1.1026856","baseline","1051273938","1039690","398","-3","8155","-91","-21","-5","4","28.10938","0.01266647","-0.0003246483","0.9954908","-0.02370181","0.1023145","0.001611039","0.3403879","1.930629","36.30866","-0.01868523","0.7289831","0.2844832","2.786722","-0.3031684","-2.057739","0.9952071","2.061424","1.008","1","1039691","0"
"1.119039","baseline","1051290069","1039706","402","-19","8160","-124","-17","-10","4","28.14063","0.01422085","2.386182E-05","0.9949486","-0.008063033","0.02382616","-0.05555338","0.340204","1.930698","36.30866","0.001374123","0.8188756","0.2842993","2.78682","-0.283142","-1.952028","0.995352","1.972456","1.008","1","1039707","0"
"1.1240797","baseline","1051294102","1039710","406","-12","8179","-75","-12","-8","1","28.17188","0.01319306","0.0002734378","0.9963312","0.01370763","0.01937982","0.003758807","0.3401229","1.930669","36.30839","0.01572452","0.7586457","0.2842183","2.786762","-0.2684937","-2.028116","0.9964185","2.045811","1.009","1","1039711","0"
"1.1499752","baseline","1051321329","1039737","380","31","8142","-101","-14","-5","3","27.96875","0.01322405","-0.001949143","0.9939119","-0.02843449","0.03163846","0.02521784","0.3400725","1.931001","36.30797","-0.1123616","0.7622771","0.2841678","2.787093","-0.3965294","-2.024816","0.994008","2.038002","1.008","1","1039738","0"
"1.1553464","baseline","1051325362","1039741","386","-11","8098","-120","-11","-7","1","28","0.01487978","-0.001963805","0.9923021","0.0212471","-0.01026547","0.02496282","0.3400361","1.930983","36.3081","-0.1133905","0.8590961","0.2841314","2.787076","-0.3975219","-1.92798","0.9924155","1.968535","1.008","1","1039743","0"
"1.1600501","baseline","1051330404","1039746","406","-16","8162","-122","-12","-10","1","28.17188","0.01438131","-0.001269103","0.9947171","0.03287317","-0.04473576","-0.01776745","0.3399234","1.93083","36.30814","-0.05704575","0.8630739","0.2839829","2.786896","-0.3410287","-1.923822","0.9948358","1.953815","1.009","1","1039747","0"
"1.1659682","baseline","1051338471","1039754","392","20","8131","-153","-12","-8","5","28.0625","0.01489621","-0.0008786204","0.9951262","-0.06527936","-0.01073779","-0.009358322","0.3399239","1.930627","36.30777","-0.05058778","0.8576055","0.2840192","2.78672","-0.3346069","-1.929114","0.9945655","1.936857","1.009","1","1039755","0"
"1.1724938","baseline","1051342505","1039759","412","38","8142","-129","-18","-4","3","28.21875","0.01460679","-0.002081917","0.9940195","-0.005224069","0.06353821","0.0405675","0.3399605","1.930808","36.30769","-0.1200026","0.8418801","0.2840558","2.786901","-0.4040584","-1.945021","0.994129","1.964557","1.009","1","1039760","0"
"1.1967503","baseline","1051367714","1039783","400","15","8117","-118","-17","-9","2","28.125","0.01429452","-0.002420435","0.9920259","0.005077893","0.06358664","0.004077888","0.3398579","1.931655","36.30832","-0.1455204","0.8362747","0.2839572","2.787845","-0.4294777","-1.951571","0.9925283","1.998269","1.009","1","1039784","0"
"1.2030105","baseline","1051373765","1039789","400","-4","8137","-128","-10","-7","3","28.125","0.01441683","-0.0003933722","0.9941149","-0.003070072","-0.07848072","0.02216993","0.339783","1.931744","36.3083","-0.03692955","0.8396653","0.2838784","2.787837","-0.3208079","-1.948172","0.9942219","1.974409","1.008","1","1039790","0"
"1.2082601","baseline","1051378805","1039794","390","-9","8160","-108","-5","-6","0","28.04688","0.01305101","0.0006231635","0.9952802","0.04130794","-0.1257238","0.01117514","0.3396747","1.931402","36.30833","0.03587395","0.7940404","0.2837323","2.787341","-0.2758353","-1.9933","0.9949627","2.012295","1.008","1","1039795","0"
"1.2128149","baseline","1051382838","1039798","390","12","8126","-117","-17","-9","5","28.0625","0.01451276","-0.001288492","0.9933968","-0.03632673","0.05458459","0.01797062","0.3396369","1.931276","36.30863","-0.07431584","0.8369868","0.2837322","2.787369","-0.3580481","-1.950382","0.9935036","1.982975","1.008","1","1039799","0"
"1.2282467","baseline","1051398972","1039814","400","-15","8166","-67","-11","-11","0","28.125","0.01304939","-0.0002690804","0.9953092","0.04343676","-0.05504342","-0.0837034","0.3398738","1.930855","36.30886","-0.006345007","0.7321888","0.2839234","2.786883","-0.2902684","-2.054694","0.995573","2.075096","1.008","1","1039815","0"
"1.2333364","baseline","1051404014","1039819","398","32","8126","-106","-22","-11","5","28.10938","0.01418282","-0.001350929","0.9935897","-0.06166198","0.1684885","-0.04461735","0.3399123","1.931044","36.30869","-0.07790188","0.817802","0.2840076","2.787137","-0.4031811","-1.990963","0.9937558","2.031376","1.007","1","1039820","0"
"1.2601609","baseline","1051431238","1039846","408","25","8124","-105","-11","-10","1","28.1875","0.01444159","-0.002659425","0.9923667","-0.0130007","-0.01519308","-0.02705469","0.3401557","1.931182","36.30874","-0.1535455","0.8337451","0.284251","2.787274","-0.4377965","-1.953529","0.9927922","2.018958","1.009","1","1039847","0"
"1.2655576","baseline","1051436280","1039851","388","-8","8152","-130","-14","-8","1","28.03125","0.01365543","-0.001344123","0.9944139","-0.002311543","-0.01844227","0.006946425","0.3402499","1.930995","36.30873","-0.07744516","0.7867432","0.2843452","2.787088","-0.3617904","-1.988135","0.9947197","2.019401","1.009","1","1039852","0"
"1.2866897","baseline","1051457456","1039872","384","-29","8143","-123","-7","-7","2","28","0.01330057","-0.0001423953","0.9940493","-0.002622749","-0.1004365","-0.02085179","0.3403459","1.931063","36.30857","0.002021765","0.7946342","0.2844496","2.787091","-0.2824279","-1.992457","0.9940044","2.012374","1.009","1","1039873","0"
"1.2914675","baseline","1051461490","1039876","398","-11","8169","-73","-12","-11","4","28.10938","0.01268347","0.0002630937","0.9950913","-0.02750516","-0.02358419","-0.04604653","0.3404547","1.930993","36.30844","0.01514852","0.6958111","0.28455","2.787086","-0.2694015","-2.091275","0.9951647","2.108556","1.008","1","1039877","0"
"1.2958809","baseline","1051466532","1039881","384","25","8114","-104","-17","-13","4","28","0.01285347","-0.001120044","0.9935817","-0.03216222","0.05714104","-0.04121818","0.3405233","1.931068","36.30846","-0.06458829","0.7411652","0.2846186","2.787161","-0.3492069","-2.073095","0.9935164","2.106893","1.008","1","1039882","0"
"1.3004046","baseline","1051470566","1039885","392","34","8124","-118","-11","-7","3","28.10938","0.01259474","-0.002492558","0.9928775","-0.02144184","0.02544242","0.006043144","0.340681","1.931336","36.30849","-0.1438372","0.7267609","0.2847763","2.787429","-0.4286135","-2.060668","0.9929606","2.104771","1.008","1","1039886","0"
"1.3056631","baseline","1051475607","1039891","390","-10","8178","-82","-7","-12","-1","28.04688","0.01238625","-0.002679765","0.9946215","0.01872462","-0.04274853","-0.04436627","0.3407417","1.931616","36.30846","-0.1543691","0.7134779","0.284837","2.787709","-0.4392062","-2.074231","0.9950078","2.123624","1.008","1","1039892","0"
"1.3103765","baseline","1051480649","1039895","384","17","8145","-133","-18","-7","4","28","0.01341457","-0.000972059","0.994635","-0.02464559","-0.01996579","0.04822583","0.3406759","1.931223","36.30859","-0.05602339","0.7592601","0.2848069","2.787376","-0.3408303","-2.028116","0.9949542","2.056556","1.008","1","1039896","0"
"1.3368969","baseline","1051507873","1039922","380","0","8114","-140","-12","-8","3","27.96875","0.01517244","1.256404E-06","0.994539","-0.02405383","-0.074399","0.06600762","0.3411027","1.930839","36.30934","0.00117677","0.8595722","0.2852128","2.786915","-0.2840361","-1.927343","0.9942198","1.94816","1.008","1","1039923","0"
"1.342051","baseline","1051512914","1039927","394","25","8120","-125","-8","-6","0","28.07813","0.01471059","-0.001731066","0.9941442","0.05462474","-0.1020339","0.04327189","0.3409733","1.930638","36.30951","-0.09976687","0.8477563","0.2850686","2.786731","-0.3848354","-1.945472","0.9934776","1.981851","1.009","1","1039928","0"
